student_id,session_id,session_date,age,level,vocabulary_score,grammar_score,fluency_score,response_time,correct_answers,incorrect_answers,feedback_received,adaptive_content,overall_performance,engagement_score,learning_efficiency,learning_outcome
911,911,2027-06-30,27,Beginner,76.5123073545073,45.92075195879659,75.0215899578252,10.08417163022673,26,5,Excellent,0,65.8182164237097,73.7879864891467,0.782406248196225,0
912,912,2027-07-01,19,Beginner,69.94041481917458,50.594716522005456,78.52236105369948,16.934903459921628,27,4,Needs Improvement,1,66.35249746495984,67.10438782361308,0.8945936977186189,0
913,913,2027-07-02,18,Intermediate,43.22456356245838,55.55012473663401,56.865141823374316,6.162244606885788,16,3,Excellent,1,51.87994337415557,78.81951235073893,0.9164661647780383,0
914,914,2027-07-03,27,Advanced,83.86197285811002,48.34655354087507,87.07884263669669,9.234707513160803,13,3,Excellent,1,73.09578967856059,69.04465246063079,0.9588587731387848,0
915,915,2027-07-04,28,Beginner,83.86308814130898,52.18647412621709,66.48569830541838,13.77945242501467,14,4,Needs Improvement,1,67.51175352431483,89.04062883682886,0.8426248711312043,0
916,916,2027-07-05,26,Beginner,56.52040019378869,53.38003994308538,76.61942232987775,8.846195415484127,25,1,Needs Improvement,1,62.173287488917275,81.0884264585072,0.9983350265636753,0
917,917,2027-07-06,27,Beginner,57.02029216747823,56.78369165195298,86.20538579556398,19.00966961216779,12,8,Needs Improvement,1,66.66978987166506,64.10166829120398,0.9939958321861329,0
918,918,2027-07-07,26,Intermediate,89.45141791750869,77.46952264005796,88.75899879877542,6.965879462064356,27,1,Needs Improvement,1,85.22664645211403,72.500845190204,0.96465001734131,1
919,919,2027-07-08,26,Intermediate,71.30880857965691,68.59561019253003,81.66021782983373,16.96091536861668,23,9,Needs Improvement,1,73.85487886734022,71.56263299189635,0.8724608485474212,0
920,920,2027-07-09,23,Intermediate,66.56582602840295,89.31233359757007,55.1508753491015,12.619230378596123,24,1,Needs Improvement,0,70.34301165835818,76.02741332161149,0.8194019312511445,0
921,921,2027-07-10,25,Intermediate,81.90760917759621,60.73679134837355,88.32737582760413,16.25496163729934,26,9,Excellent,0,76.99059211785796,85.2579202343776,0.8093158930419355,1
922,922,2027-07-11,28,Advanced,54.26451691786582,77.69325369184625,71.4059765621786,9.660729924671712,10,8,Excellent,0,67.78791572396356,77.50266045549006,0.7036374250263234,0
923,923,2027-07-12,18,Advanced,61.45912966981784,83.57342106882669,86.53212381759799,12.717344034680583,26,2,Needs Improvement,1,77.18822485208085,61.846700327999976,0.77475234917271,1
924,924,2027-07-13,27,Intermediate,53.38883377441671,73.9489246519021,73.80525129071759,17.852530245847646,20,9,Excellent,1,67.0476699056788,79.66247090408565,0.9156424704847493,0
925,925,2027-07-14,21,Advanced,79.45804232943658,60.593237020874795,55.36194809238602,12.003171486846565,26,6,Excellent,1,65.13774248089913,60.24795893837575,0.88108962996792,0
926,926,2027-07-15,18,Beginner,68.6674672817609,77.67973153728764,58.501226207140796,10.395797928654044,23,3,Excellent,0,68.28280834206312,83.3988138162118,0.9749266567502601,0
927,927,2027-07-16,25,Beginner,72.94125350700352,50.18335688863424,67.52358885514703,13.042330793791042,29,5,Excellent,0,63.54939975026159,79.99908217233727,0.7150066800749674,0
928,928,2027-07-17,18,Beginner,52.61536249197033,56.37760825900662,79.50074207799409,15.760441295545503,28,3,Needs Improvement,0,62.831237609657016,69.26356975057757,0.7465829809531992,0
929,929,2027-07-18,20,Intermediate,51.011265068865754,67.33426275496444,55.89912756701675,11.653450182477542,16,9,Excellent,1,58.081551796948986,68.77325413768547,0.936773136805639,0
930,930,2027-07-19,21,Beginner,64.41873144914693,68.77046936430742,68.98655830670961,19.083154627134093,22,6,Excellent,0,67.39191970672132,83.94818989638917,0.8075522893586001,0
931,931,2027-07-20,25,Advanced,76.87828745464134,41.10707377363147,57.281249678820075,9.42418736063513,27,0,Needs Improvement,0,58.42220363569763,83.50010075773861,0.7355036001153633,0
932,932,2027-07-21,23,Intermediate,66.261987876008,87.25570943780043,80.78847023175535,12.131954092536805,23,2,Needs Improvement,1,78.10205584852126,70.5690706313028,0.9989351515300268,1
933,933,2027-07-22,27,Advanced,41.63228387728343,74.8313635608695,63.33640468839752,16.353914890121622,10,2,Needs Improvement,0,59.93335070885015,68.96843184239341,0.9361750908008089,0
934,934,2027-07-23,29,Beginner,83.42757531601444,64.78518751159456,43.83614134264426,15.336816357436373,16,0,Needs Improvement,1,64.01630139008442,76.7947436664837,0.8226223110274368,0
935,935,2027-07-24,24,Beginner,43.23434467575658,86.65636172041542,48.30262607407682,17.954615786257342,17,5,Excellent,0,59.39777749008294,60.25096979952433,0.9470042430838421,0
936,936,2027-07-25,25,Beginner,87.79122418603761,61.954778262541424,43.05523338098161,19.952137710216633,27,8,Needs Improvement,1,64.26707860985354,62.48001113959627,0.904181161035746,0
937,937,2027-07-26,19,Intermediate,41.25709791386364,89.0217785135186,64.96514730071627,11.402874931926343,18,7,Excellent,1,65.08134124269951,63.7850877044621,0.93699242787095,0
938,938,2027-07-27,27,Advanced,74.72252280653544,65.61423786217426,45.31686486741136,6.667263196749678,10,6,Excellent,1,61.88454184537369,65.56235453481523,0.944561913269695,0
939,939,2027-07-28,28,Intermediate,44.110353185589084,45.71428849989897,45.706998465481604,5.456238212119519,26,9,Needs Improvement,1,45.17721338365655,75.36054380026407,0.7254186049870953,0
940,940,2027-07-29,25,Intermediate,85.53382897175698,78.24004862296385,87.05241300191885,15.903153592096574,28,7,Needs Improvement,1,83.60876353221323,89.76725744583366,0.8868918663064287,1
941,941,2027-07-30,20,Beginner,63.22166181127714,73.94488625389202,83.63275360880277,18.110205069630737,15,5,Needs Improvement,0,73.59976722465731,79.5784020524206,0.7020356658930482,0
942,942,2027-07-31,24,Intermediate,46.87618874085077,78.64933606527933,62.6043298405683,8.31068878916628,12,8,Needs Improvement,1,62.70995154889946,61.83896383347671,0.7130368738903512,0
943,943,2027-08-01,20,Intermediate,57.04078498949233,87.57210143628404,89.2902660425103,7.376720557848589,14,2,Needs Improvement,1,77.96771748942889,75.76738122186725,0.9711940027167523,1
944,944,2027-08-02,24,Beginner,48.2412337673381,78.8244651325509,40.009326408533155,5.933076372885365,11,9,Needs Improvement,1,55.69167510280738,74.89935637168513,0.8582691164070416,0
945,945,2027-08-03,28,Intermediate,48.5290955778545,70.56683011083234,70.69897281366968,17.340543825758097,29,9,Excellent,1,63.26496616745217,64.32503447454148,0.9207705957605574,0
946,946,2027-08-04,29,Beginner,87.4054160085721,82.86544511804205,70.8214088685935,9.670729098388765,13,8,Excellent,0,80.36408999840255,87.60817106407222,0.9515502971329437,1
947,947,2027-08-05,19,Beginner,62.26230561423941,73.66232196772657,62.87215279349441,11.025453391396647,19,3,Excellent,1,66.2655934584868,73.22295743026106,0.9848760302693755,0
948,948,2027-08-06,27,Beginner,79.44011319526797,60.405952841296155,59.84739864671464,12.541252874144185,19,6,Excellent,0,66.56448822775958,89.83677421829219,0.9608058543768387,0
949,949,2027-08-07,23,Beginner,71.9802780588841,84.28098821208866,62.76915677403038,17.59179851314326,20,8,Needs Improvement,1,73.01014101500105,72.60216885756493,0.8449934346091882,0
950,950,2027-08-08,20,Intermediate,73.82131811691961,51.095023039218646,60.748021803984024,14.762498323422275,25,1,Needs Improvement,1,61.88812098670743,78.23873108050827,0.8007910922141535,0
951,951,2027-08-09,20,Beginner,46.584671923601924,75.73206374543621,76.52462387411498,14.22596944786717,26,1,Excellent,0,66.28045318105104,63.1428760935432,0.7463479708618114,0
952,952,2027-08-10,26,Beginner,51.70922234077428,84.07817274703785,46.7677717486642,7.635081499338661,25,8,Excellent,0,60.851722278825456,73.62683471420607,0.8200964447461839,0
953,953,2027-08-11,24,Intermediate,79.33751675772184,76.56582598516482,49.88196102955651,12.697848375647446,16,2,Excellent,0,68.59510125748106,67.1629768201192,0.809948073748349,0
954,954,2027-08-12,22,Intermediate,88.53831032373915,74.86377095269285,49.02591141962118,15.730715257679828,25,8,Needs Improvement,1,70.8093308986844,85.06694395713706,0.867872452586762,0
955,955,2027-08-13,29,Advanced,53.133782129932584,77.6319147035918,53.12352925606323,19.598913245457375,12,4,Needs Improvement,0,61.2964086965292,83.51758754602619,0.8996528226271641,0
956,956,2027-08-14,27,Intermediate,53.57843823755199,63.25276241503222,66.26292093907917,8.021094638200283,25,5,Needs Improvement,1,61.0313738638878,84.72539998876076,0.9934976429335143,0
957,957,2027-08-15,24,Intermediate,63.64485664054524,83.7085341078513,45.56043736691094,5.1431502960083995,17,1,Excellent,0,64.30460937176916,81.70828313273854,0.9185158558302198,0
958,958,2027-08-16,26,Advanced,89.19201564277189,50.17182375680456,83.40846476632521,6.129521503977046,21,7,Excellent,0,74.25743472196721,84.98049670860154,0.893124559732877,0
959,959,2027-08-17,18,Intermediate,53.44794729132355,46.369320800016965,54.868076565423614,10.63778697772969,12,8,Needs Improvement,1,51.56178155225471,66.02486250524763,0.8005277302805027,0
960,960,2027-08-18,24,Intermediate,60.34859548171319,54.27543900592558,48.12689937343539,17.30816971618981,26,1,Needs Improvement,0,54.250311287024715,73.56131329739405,0.7103511629494977,0
961,961,2027-08-19,23,Intermediate,84.57400078117533,66.57886983874965,73.78106547991217,5.107131226523675,27,5,Excellent,0,74.97797869994572,80.75540639837905,0.7864375386564075,0
962,962,2027-08-20,27,Intermediate,40.1460516310681,65.5280897704669,41.904315029965964,11.850958893287604,20,5,Excellent,1,49.19281881050032,79.12177493805405,0.9305343701378853,0
963,963,2027-08-21,29,Advanced,41.988298249428475,81.02993788382933,70.9984282437082,9.938459230120918,13,7,Needs Improvement,1,64.67222145898866,81.4906344862226,0.7615815822411405,0
964,964,2027-08-22,26,Intermediate,70.20358385356096,60.228432820200865,74.90992153382498,5.7872256514959135,25,9,Excellent,1,68.44731273586227,66.72775149453695,0.9136564581022344,0
965,965,2027-08-23,18,Intermediate,85.36900823564235,64.21722131457543,50.74582656933596,11.75354430008926,26,4,Needs Improvement,0,66.77735203985124,62.95304127134969,0.8739339527708248,0
966,966,2027-08-24,21,Advanced,51.94283302009639,40.66838416296978,42.09820367218171,8.821230610050783,18,8,Needs Improvement,0,44.90314028508263,87.50419734224329,0.7515570609251394,0
967,967,2027-08-25,26,Beginner,63.48208873403545,60.48696182214695,58.182267945972484,10.278272515205096,15,0,Excellent,0,60.71710616738496,76.80515686702076,0.7784874418875489,0
968,968,2027-08-26,21,Advanced,62.523265082890916,72.38871164751711,44.92971151209682,15.584229571764395,29,8,Excellent,0,59.94722941416828,64.61477773522233,0.8488910810459429,0
969,969,2027-08-27,27,Beginner,63.64856730477551,40.77541653132961,45.82389248366685,12.823264758664507,11,9,Excellent,0,50.082625439923994,83.80309745662085,0.8255124115323542,0
970,970,2027-08-28,20,Advanced,71.12598478648727,54.044098259312186,52.71306157224323,6.8697114348922,18,6,Needs Improvement,1,59.29438153934756,87.44789809887848,0.9335691542640279,0
971,971,2027-08-29,26,Advanced,63.48718814953419,50.397817964469496,54.77339623133797,19.421218106354587,15,3,Excellent,0,56.21946744844721,65.08690555713328,0.9203213927629741,0
972,972,2027-08-30,19,Intermediate,62.373407066122894,42.09927144547941,66.49851705107103,14.538661485646076,12,2,Excellent,1,56.99039852089112,84.52237365807332,0.8723723510419051,0
973,973,2027-08-31,21,Beginner,63.71442102156303,63.96300449572688,73.91959427515066,16.488026384937974,29,9,Needs Improvement,0,67.19900659748019,87.99675183957385,0.9466824134418775,0
974,974,2027-09-01,23,Intermediate,69.54337206355208,49.08616466140782,69.63854704350923,6.188197250125562,15,5,Needs Improvement,1,62.756027922823044,88.15084800888052,0.8688008622052925,0
975,975,2027-09-02,19,Beginner,66.85037441756792,77.154076981569,47.41801686447584,5.7058756919002835,16,0,Excellent,0,63.80748942120426,87.42469384960503,0.989316776997178,0
976,976,2027-09-03,25,Advanced,82.70679988252522,82.39639418816742,48.604301622631326,5.291720755521218,10,2,Needs Improvement,0,71.23583189777464,76.39263037080309,0.7651672297453244,0
977,977,2027-09-04,25,Advanced,42.47484267468333,67.27925913345739,83.93846248964573,7.831910416601667,10,1,Needs Improvement,1,64.56418809926215,70.68633951761608,0.9142395980806458,0
978,978,2027-09-05,18,Beginner,81.66585357365062,89.08536712605708,67.91761575320568,11.216125965777426,14,8,Needs Improvement,0,79.55627881763779,60.21818423082028,0.8109832396163403,1
979,979,2027-09-06,29,Intermediate,82.1962306305862,62.523928573529766,83.49689164488444,19.037392001042342,15,2,Excellent,1,76.07235028300013,61.82736680614581,0.7836898583260581,1
980,980,2027-09-07,20,Intermediate,54.24540107654804,65.66841051124578,58.57732556599372,11.855894888986644,22,1,Excellent,0,59.497045717929176,72.86517045892172,0.7541162427903139,0
981,981,2027-09-08,27,Intermediate,63.14259775079253,89.4608876978875,70.72000037156619,9.353826580587942,11,3,Needs Improvement,0,74.44116194008207,71.97978439174531,0.8657510428784632,0
982,982,2027-09-09,26,Intermediate,61.92692442687178,51.577421798252445,66.18317080273053,13.42902880279495,24,1,Needs Improvement,1,59.89583900928492,65.5414172870965,0.7646408298247633,0
983,983,2027-09-10,22,Advanced,50.925491717706514,87.12729698384527,55.95617449102313,6.679018672021838,24,0,Needs Improvement,0,64.66965439752497,71.8644008409497,0.7601052554345218,0
984,984,2027-09-11,23,Advanced,59.83984235431582,42.14187775595566,63.49576860167977,14.142588365074747,22,5,Excellent,1,55.15916290398375,65.23950196366104,0.9971595715251453,0
985,985,2027-09-12,21,Advanced,42.21938860854272,62.319344513159734,65.12454384134661,13.52647931495755,23,9,Needs Improvement,0,56.55442565434968,85.46373758327522,0.9405242250537282,0
986,986,2027-09-13,27,Advanced,53.89110363908672,43.500175606653286,50.03854873783393,16.879895501085645,16,7,Needs Improvement,0,49.14327599452465,68.94584633626796,0.9244830460763126,0
987,987,2027-09-14,19,Advanced,80.8341087725359,76.46173714568215,55.75051861883658,19.800314174255362,23,9,Excellent,0,71.01545484568487,77.9569305047493,0.9382181877648265,0
988,988,2027-09-15,28,Intermediate,54.228115088144875,70.4204467940009,79.57048752534878,8.763102075741658,19,9,Needs Improvement,0,68.07301646916484,75.0852918599726,0.9906768621156228,0
989,989,2027-09-16,25,Intermediate,80.91033343741238,75.33171317337982,85.78941197270635,12.64484676205641,26,1,Excellent,0,80.67715286116619,61.556462327819766,0.8719830066259611,1
990,990,2027-09-17,28,Intermediate,66.57997323022154,58.72401999840085,57.989704677264974,18.632981094785052,23,8,Excellent,0,61.09789930196246,88.26701158473499,0.7660731632208582,0
991,991,2027-09-18,23,Intermediate,83.993133868058,58.47409670156901,55.34861411045091,16.77784826634262,17,2,Excellent,0,65.93861489335931,75.8167793475145,0.9586628922259717,0
992,992,2027-09-19,22,Advanced,68.73897771322076,42.26596394804473,49.759858228594126,12.311094546512113,13,7,Needs Improvement,1,53.5882666299532,69.75172930175447,0.922819218836227,0
993,993,2027-09-20,26,Advanced,41.48341115323699,57.49724697648199,73.92455843252907,19.180574744221666,25,7,Needs Improvement,0,57.63507218741602,64.74379708899205,0.8242924937002519,0
994,994,2027-09-21,18,Advanced,73.77101037735446,86.46442011310297,56.15498508331686,5.85855040275214,22,2,Excellent,0,72.13013852459143,70.15579904180507,0.8420708495723939,0
995,995,2027-09-22,22,Beginner,42.24267840117843,58.96132685902245,89.38747695495942,18.96497929568876,29,2,Needs Improvement,0,63.530494071720106,60.61534809070169,0.8233757195436607,0
996,996,2027-09-23,23,Intermediate,62.529850949156696,81.5683853110985,56.28424010319766,5.757610885742098,27,5,Excellent,1,66.79415878781761,70.90674466044894,0.9789826480687012,0
997,997,2027-09-24,22,Intermediate,86.4713347236557,82.1162752374967,59.70680233913141,13.209571161720264,23,0,Needs Improvement,1,76.09813743342794,75.94457781913515,0.8030594834494882,1
998,998,2027-09-25,23,Advanced,48.26019696689251,58.66205781896169,70.16670981060173,18.356614220016287,27,3,Excellent,0,59.029654865485305,86.15598737552834,0.9890452835968517,0
999,999,2027-09-26,23,Intermediate,59.4936176470772,71.59943401980945,80.08421465956525,8.940814153419542,14,0,Excellent,0,70.3924221088173,80.62123253093392,0.9730815313761849,0
1000,1000,2027-09-27,24,Intermediate,76.49301544242391,44.76858011365293,63.47593326728169,12.083727484177377,18,2,Needs Improvement,0,61.57917627445284,63.347469393997244,0.889156342674452,0
